LegSF.fam3.00478	Legume.fam3.12197
LegSF.fam3.00478	Legume.fam3.09916
LegSF.fam3.00478	Legume.fam3.13784
LegSF.fam3.00478	Legume.fam3.15978
LegSF.fam3.00478	Legume.fam3.18579
LegSF.fam3.00515	Legume.fam3.18425
LegSF.fam3.00515	Legume.fam3.00815
LegSF.fam3.00515	Legume.fam3.05079
LegSF.fam3.00515	Legume.fam3.17814
LegSF.fam3.00515	Legume.fam3.17815
LegSF.fam3.00517	Legume.fam3.18664
LegSF.fam3.00517	Legume.fam3.00224
LegSF.fam3.00517	Legume.fam3.05536
LegSF.fam3.00517	Legume.fam3.14858
LegSF.fam3.00517	Legume.fam3.21654
LegSF.fam3.00531	Legume.fam3.08760
LegSF.fam3.00531	Legume.fam3.00787
LegSF.fam3.00531	Legume.fam3.01448
LegSF.fam3.00531	Legume.fam3.04622
LegSF.fam3.00531	Legume.fam3.10211
LegSF.fam3.00534	Legume.fam3.05993
LegSF.fam3.00534	Legume.fam3.00727
LegSF.fam3.00534	Legume.fam3.02151
LegSF.fam3.00534	Legume.fam3.15801
LegSF.fam3.00534	Legume.fam3.15868
LegSF.fam3.00540	Legume.fam3.06298
LegSF.fam3.00540	Legume.fam3.00883
LegSF.fam3.00540	Legume.fam3.01214
LegSF.fam3.00540	Legume.fam3.17830
LegSF.fam3.00540	Legume.fam3.19262
LegSF.fam3.00565	Legume.fam3.02333
LegSF.fam3.00565	Legume.fam3.01679
LegSF.fam3.00565	Legume.fam3.03366
LegSF.fam3.00565	Legume.fam3.04618
LegSF.fam3.00565	Legume.fam3.09046
LegSF.fam3.00575	Legume.fam3.03262
LegSF.fam3.00575	Legume.fam3.01932
LegSF.fam3.00575	Legume.fam3.02565
LegSF.fam3.00575	Legume.fam3.04392
LegSF.fam3.00575	Legume.fam3.16279
LegSF.fam3.00580	Legume.fam3.03652
LegSF.fam3.00580	Legume.fam3.00095
LegSF.fam3.00580	Legume.fam3.02521
LegSF.fam3.00580	Legume.fam3.06309
LegSF.fam3.00580	Legume.fam3.08885
LegSF.fam3.00582	Legume.fam3.03780
LegSF.fam3.00582	Legume.fam3.05373
LegSF.fam3.00582	Legume.fam3.13940
LegSF.fam3.00582	Legume.fam3.19713
LegSF.fam3.00582	Legume.fam3.22228
LegSF.fam3.00628	Legume.fam3.19150
LegSF.fam3.00628	Legume.fam3.02614
LegSF.fam3.00628	Legume.fam3.04792
LegSF.fam3.00628	Legume.fam3.13737
LegSF.fam3.00628	Legume.fam3.13792
LegSF.fam3.00668	Legume.fam3.00772
LegSF.fam3.00668	Legume.fam3.02035
LegSF.fam3.00668	Legume.fam3.04906
LegSF.fam3.00668	Legume.fam3.09841
LegSF.fam3.00668	Legume.fam3.13259
LegSF.fam3.00672	Legume.fam3.01178
LegSF.fam3.00672	Legume.fam3.03129
LegSF.fam3.00672	Legume.fam3.03349
LegSF.fam3.00672	Legume.fam3.08790
LegSF.fam3.00672	Legume.fam3.17299
LegSF.fam3.00681	Legume.fam3.01633
LegSF.fam3.00681	Legume.fam3.01833
LegSF.fam3.00681	Legume.fam3.03844
LegSF.fam3.00681	Legume.fam3.04956
LegSF.fam3.00681	Legume.fam3.15763
LegSF.fam3.00685	Legume.fam3.01969
LegSF.fam3.00685	Legume.fam3.00989
LegSF.fam3.00685	Legume.fam3.03368
LegSF.fam3.00685	Legume.fam3.07325
LegSF.fam3.00685	Legume.fam3.07423
LegSF.fam3.00741	Legume.fam3.12254
LegSF.fam3.00741	Legume.fam3.02746
LegSF.fam3.00741	Legume.fam3.07275
LegSF.fam3.00741	Legume.fam3.20950
LegSF.fam3.00762	Legume.fam3.11294
LegSF.fam3.00762	Legume.fam3.03662
LegSF.fam3.00762	Legume.fam3.13774
LegSF.fam3.00762	Legume.fam3.20142
LegSF.fam3.00888	Legume.fam3.02823
LegSF.fam3.00888	Legume.fam3.06099
LegSF.fam3.00888	Legume.fam3.14269
LegSF.fam3.00888	Legume.fam3.19505
LegSF.fam3.00902	Legume.fam3.03412
LegSF.fam3.00902	Legume.fam3.04589
LegSF.fam3.00902	Legume.fam3.14955
LegSF.fam3.00902	Legume.fam3.18229
LegSF.fam3.00930	Legume.fam3.14971
LegSF.fam3.00930	Legume.fam3.11517
LegSF.fam3.00930	Legume.fam3.11541
LegSF.fam3.00930	Legume.fam3.12687
LegSF.fam3.00933	Legume.fam3.15190
LegSF.fam3.00933	Legume.fam3.08694
LegSF.fam3.00933	Legume.fam3.23441
LegSF.fam3.00933	Legume.fam3.24794
LegSF.fam3.00938	Legume.fam3.15340
LegSF.fam3.00938	Legume.fam3.00458
LegSF.fam3.00938	Legume.fam3.06673
LegSF.fam3.00938	Legume.fam3.10851
LegSF.fam3.01040	Legume.fam3.05090
LegSF.fam3.01040	Legume.fam3.00756
LegSF.fam3.01040	Legume.fam3.01036
LegSF.fam3.01040	Legume.fam3.19209
LegSF.fam3.01077	Legume.fam3.01345
LegSF.fam3.01077	Legume.fam3.15568
LegSF.fam3.01077	Legume.fam3.17143
LegSF.fam3.01077	Legume.fam3.21940
LegSF.fam3.01087	Legume.fam3.01793
LegSF.fam3.01087	Legume.fam3.01371
LegSF.fam3.01087	Legume.fam3.04523
LegSF.fam3.01087	Legume.fam3.06354
LegSF.fam3.01244	Legume.fam3.10524
LegSF.fam3.01244	Legume.fam3.03673
LegSF.fam3.01244	Legume.fam3.17683
LegSF.fam3.01254	Legume.fam3.10993
LegSF.fam3.01254	Legume.fam3.07169
LegSF.fam3.01254	Legume.fam3.08119
LegSF.fam3.01380	Legume.fam3.18876
LegSF.fam3.01380	Legume.fam3.05387
LegSF.fam3.01380	Legume.fam3.14990
LegSF.fam3.01462	Legume.fam3.06253
LegSF.fam3.01462	Legume.fam3.05980
LegSF.fam3.01462	Legume.fam3.11501
LegSF.fam3.01481	Legume.fam3.06903
LegSF.fam3.01481	Legume.fam3.03767
LegSF.fam3.01481	Legume.fam3.04115
LegSF.fam3.01551	Legume.fam3.02350
LegSF.fam3.01551	Legume.fam3.01377
LegSF.fam3.01551	Legume.fam3.07062
LegSF.fam3.01575	Legume.fam3.03236
LegSF.fam3.01575	Legume.fam3.02594
LegSF.fam3.01575	Legume.fam3.03549
LegSF.fam3.01602	Legume.fam3.24154
LegSF.fam3.01602	Legume.fam3.00484
LegSF.fam3.01602	Legume.fam3.09175
LegSF.fam3.01737	Legume.fam3.16449
LegSF.fam3.01737	Legume.fam3.09541
LegSF.fam3.01737	Legume.fam3.19675
LegSF.fam3.01838	Legume.fam3.19645
LegSF.fam3.01838	Legume.fam3.01089
LegSF.fam3.01838	Legume.fam3.07172
LegSF.fam3.01843	Legume.fam3.19740
LegSF.fam3.01843	Legume.fam3.04571
LegSF.fam3.01843	Legume.fam3.10433
LegSF.fam3.01948	Legume.fam3.03915
LegSF.fam3.01948	Legume.fam3.12131
LegSF.fam3.01948	Legume.fam3.21132
LegSF.fam3.01952	Legume.fam3.04022
LegSF.fam3.01952	Legume.fam3.04233
LegSF.fam3.01952	Legume.fam3.08389
LegSF.fam3.01995	Legume.fam3.05143
